kl_loss,kl_weight,loss,reconstruction_loss,val_kl_loss,val_loss,val_reconstruction_loss,learning_rate
1.8515499830245972,0.8500000238418579,5.447998523712158,3.874180793762207,1.814951777458191,5.399249076843262,3.856539726257324,1.5625000742147677e-05
1.841799020767212,0.8500000238418579,5.3819122314453125,3.816383123397827,1.8146319389343262,5.269406795501709,3.726969003677368,1.5625000742147677e-05
1.8361376523971558,0.8500000238418579,5.521083831787109,3.960366725921631,1.8139898777008057,5.231175422668457,3.689284086227417,1.5625000742147677e-05
1.8324673175811768,0.8500000238418579,5.396908760070801,3.839311122894287,1.813704252243042,5.628719329833984,4.087070941925049,1.5625000742147677e-05
1.837080955505371,0.8500000238418579,5.027319431304932,3.4658007621765137,1.8139464855194092,5.681295871734619,4.139441013336182,1.5625000742147677e-05
1.8356225490570068,0.8500000238418579,5.3392767906188965,3.7789974212646484,1.8140770196914673,5.44858455657959,3.906618595123291,1.5625000742147677e-05
1.836836576461792,0.8500000238418579,5.271393299102783,3.7100822925567627,1.813785433769226,5.423525333404541,3.881807804107666,1.5625000742147677e-05
1.863549828529358,0.8500000238418579,5.307490825653076,3.72347354888916,1.8135432004928589,5.410562038421631,3.8690502643585205,7.812500371073838e-06
1.8339134454727173,0.8500000238418579,5.129161357879639,3.5703346729278564,1.8135173320770264,5.358149528503418,3.8166592121124268,7.812500371073838e-06
1.8323346376419067,0.8500000238418579,5.312445163726807,3.754960298538208,1.8133662939071655,5.403549671173096,3.8621881008148193,7.812500371073838e-06
1.8351807594299316,0.8500000238418579,5.390026092529297,3.830122709274292,1.8132492303848267,5.326935291290283,3.7856738567352295,7.812500371073838e-06
1.8426964282989502,0.8500000238418579,5.309487819671631,3.743196487426758,1.8134493827819824,5.378742218017578,3.8373100757598877,7.812500371073838e-06
1.8360955715179443,0.8500000238418579,5.191816329956055,3.6311347484588623,1.8139289617538452,5.237522125244141,3.6956820487976074,7.812500371073838e-06
1.8378112316131592,0.8500000238418579,5.2490997314453125,3.686959743499756,1.8140313625335693,5.534405708312988,3.992478609085083,7.812500371073838e-06
1.8323793411254883,0.8500000238418579,5.117288112640381,3.559765338897705,1.814019799232483,5.2448954582214355,3.7029788494110107,7.812500371073838e-06
1.8528841733932495,0.8500000238418579,5.365678310394287,3.790726900100708,1.8140689134597778,5.423598766326904,3.8816404342651367,7.812500371073838e-06
1.8322844505310059,0.8500000238418579,5.2162766456604,3.6588354110717773,1.813833475112915,5.172727584838867,3.6309690475463867,7.812500371073838e-06
1.855096459388733,0.8500000238418579,5.397410869598389,3.8205785751342773,1.8134896755218506,5.658872127532959,4.117406845092773,7.812500371073838e-06
1.8463690280914307,0.8500000238418579,5.339254856109619,3.769840717315674,1.8131521940231323,5.444787979125977,3.903609037399292,7.812500371073838e-06
1.8442306518554688,0.8500000238418579,5.455002307891846,3.887406587600708,1.812971591949463,5.395095348358154,3.854069232940674,7.812500371073838e-06
1.822908639907837,0.8500000238418579,5.510432720184326,3.9609601497650146,1.8132030963897705,5.174759387969971,3.6335372924804688,7.812500371073838e-06
1.8444137573242188,0.8500000238418579,5.350908279418945,3.783156156539917,1.813278317451477,5.233041763305664,3.6917550563812256,7.812500371073838e-06
1.8546326160430908,0.8500000238418579,5.490872859954834,3.9144349098205566,1.8131036758422852,5.317319869995117,3.776181697845459,7.812500371073838e-06
1.8317742347717285,0.8500000238418579,5.455284595489502,3.8982765674591064,1.8129810094833374,5.492408275604248,3.9513745307922363,7.812500371073838e-06
1.8358334302902222,0.8500000238418579,5.102168083190918,3.5417091846466064,1.8128167390823364,5.457923412322998,3.917029619216919,7.812500371073838e-06
1.8376610279083252,0.8500000238418579,5.574229717254639,4.0122175216674805,1.8127646446228027,5.384748458862305,3.843898296356201,7.812500371073838e-06
